source_type,file,html_length,button_count,card_count,section_count,nav_count,form_count,image_count,link_count,heading_count,has_hero,has_pricing,has_testimonials,has_faq,has_contact,has_services,has_portfolio,color_count,top_colors,font_size_count,radius_count,shadow_count,padding_count,margin_count,design_profile
html,html_10870.html,2182,1,0,0,0,1,2,6,4,0,0,1,0,0,0,0,0,,0,0,0,0,0,form-focused
html,html_3501.html,1859,0,0,3,1,0,0,3,4,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_12709.html,1056,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_14189.html,1084,0,0,4,0,0,1,0,3,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_3860.html,1330,0,0,0,0,0,1,2,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_3705.html,1265,1,0,1,0,1,0,0,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,form-focused
html,html_11880.html,1802,0,0,2,1,0,0,6,2,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_8895.html,2513,0,0,0,1,0,0,6,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_9741.html,2163,1,0,0,1,1,1,7,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_8753.html,2071,0,0,3,1,0,0,3,3,0,0,1,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_9071.html,1380,0,0,0,1,0,0,4,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_14915.html,1708,1,0,0,0,0,3,0,4,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_8661.html,1776,0,0,2,1,0,1,7,1,1,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_8212.html,1607,1,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_14276.html,1181,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_13309.html,1782,0,0,0,1,0,0,5,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_13771.html,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_3842.html,1753,0,0,0,1,0,0,3,1,0,0,0,0,1,0,1,0,,0,0,0,0,0,form-focused
html,html_13700.html,1052,0,0,2,0,0,1,1,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_6425.html,1187,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_3159.html,1180,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_14842.html,1251,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_199.html,1398,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_5070.html,3111,0,0,0,0,0,0,4,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_9360.html,1658,2,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,form-focused
html,html_6463.html,1759,0,0,2,1,0,0,3,3,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_9458.html,2160,0,0,1,1,0,0,7,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_8742.html,2446,0,0,0,1,0,1,5,4,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_2136.html,1852,0,0,0,1,0,1,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_13713.html,2229,0,0,1,1,0,2,8,1,1,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_7205.html,1544,0,0,0,1,0,2,4,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_10758.html,1667,1,0,0,1,0,0,3,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_12491.html,3086,2,0,1,1,0,0,7,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_3701.html,1162,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,0,image-rich-gallery
html,html_13486.html,1299,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_13170.html,2328,0,0,0,1,0,1,4,1,0,1,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_515.html,2110,0,0,0,1,0,0,3,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_3939.html,1385,0,0,1,1,0,0,4,3,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_2118.html,1768,0,0,2,1,0,3,2,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_7770.html,1396,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_13772.html,1752,1,0,0,1,0,1,4,3,0,1,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_1907.html,2002,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_7625.html,1384,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_5794.html,2490,0,0,1,1,0,0,7,1,0,0,0,0,1,1,1,0,,0,0,0,0,0,form-focused
html,html_6705.html,1595,0,0,0,1,0,1,4,3,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_12633.html,2234,2,0,0,1,0,0,3,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_9147.html,1384,0,1,0,1,0,1,4,2,1,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_6646.html,1944,0,0,0,1,0,1,7,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_12917.html,1173,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,,0,0,0,0,0,image-rich-gallery
html,html_7575.html,1782,2,0,0,0,1,2,0,4,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_4320.html,1764,0,0,0,1,0,1,4,3,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_6535.html,1343,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12367.html,2412,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_9048.html,2484,1,0,0,1,0,0,6,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_12282.html,1700,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_8931.html,1723,0,0,0,0,0,1,0,3,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_13564.html,1821,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_2570.html,1820,1,0,3,0,0,0,3,4,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_9200.html,1651,0,0,3,1,0,0,3,7,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_4263.html,1317,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10955.html,1766,0,0,0,0,0,3,1,4,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_5332.html,663,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_5334.html,1773,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_1698.html,2718,0,0,0,0,0,1,3,4,0,0,1,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_14122.html,1472,1,0,3,1,0,0,1,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11181.html,1584,0,0,1,1,0,2,4,1,1,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_10767.html,1425,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_490.html,1633,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_2532.html,1403,1,0,0,0,0,1,3,1,0,0,1,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12202.html,1933,0,0,0,1,0,0,3,1,0,0,0,0,1,0,1,0,,0,0,0,0,0,form-focused
html,html_3661.html,1697,0,0,2,0,0,0,0,4,0,1,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_4604.html,2894,0,0,0,1,0,1,6,1,0,1,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_5409.html,1589,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_8459.html,1321,0,0,0,1,0,0,4,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_1337.html,1614,0,0,0,1,0,1,8,0,0,0,0,1,1,1,0,0,,0,0,0,0,0,form-focused
html,html_10126.html,2870,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_2536.html,2408,0,0,0,1,0,0,3,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_4591.html,1381,0,0,1,1,0,1,3,1,0,0,1,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_10530.html,1952,1,0,0,1,0,0,3,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_14323.html,2924,2,0,1,1,0,0,4,3,0,0,0,0,1,0,1,0,,0,0,0,0,0,form-focused
html,html_1114.html,1276,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_7277.html,1388,1,0,0,1,0,1,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_2596.html,1902,0,0,1,1,0,1,8,1,0,0,0,0,1,0,1,0,,0,0,0,0,0,form-focused
html,html_598.html,1919,0,0,0,0,0,1,0,3,0,0,1,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_5925.html,1506,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_4845.html,1079,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_12849.html,1240,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_1391.html,1226,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11271.html,1521,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_4569.html,1979,0,0,0,1,0,0,3,3,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_13499.html,1871,0,0,1,1,0,0,5,3,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_736.html,1019,0,0,0,1,0,1,4,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_13539.html,1850,1,0,0,1,0,0,4,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_7288.html,2042,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_4501.html,1685,1,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10390.html,3281,1,0,0,0,1,1,1,2,0,0,0,0,1,0,1,0,,0,0,0,0,0,form-focused
html,html_13773.html,1000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_9344.html,1907,0,0,0,1,0,0,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_13178.html,2037,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12481.html,1229,0,0,3,1,0,0,4,4,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_7803.html,1874,0,0,0,1,0,0,3,1,0,0,1,0,1,0,1,0,,0,0,0,0,0,form-focused
html,html_9114.html,1749,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,0,,0,0,0,0,0,form-focused
html,html_3182.html,1674,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_7741.html,1320,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_57.html,1675,1,0,2,0,0,1,0,3,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_6596.html,1584,1,0,3,1,0,0,3,4,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_13867.html,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11240.html,1671,0,0,3,0,0,1,0,5,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_14887.html,2921,1,0,2,1,0,0,2,2,0,0,1,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_3669.html,1833,4,0,3,0,0,1,0,4,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_1786.html,2858,0,0,0,1,0,1,4,1,0,0,0,0,1,0,1,0,,0,0,0,0,0,form-focused
html,html_1835.html,1830,0,0,1,1,0,1,5,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_10295.html,941,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12079.html,1038,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11663.html,1046,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_2043.html,1314,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_9187.html,2027,1,0,1,1,0,1,3,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_1878.html,2215,1,0,0,1,0,1,3,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_7251.html,3504,1,0,0,1,0,4,7,2,0,0,0,0,1,1,1,0,,0,0,0,0,0,form-focused
html,html_8568.html,847,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10037.html,994,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12660.html,1600,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10774.html,2136,0,0,2,0,0,1,3,3,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_10977.html,2426,0,0,3,1,0,0,6,3,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_8409.html,1697,0,0,0,1,0,2,5,0,0,0,0,0,1,1,1,0,,0,0,0,0,0,form-focused
html,html_10536.html,1304,1,0,0,1,0,1,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_1341.html,1006,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_7170.html,1512,0,0,2,1,0,1,4,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_8638.html,1287,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_2272.html,1187,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_14487.html,1975,0,0,3,1,0,0,4,3,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_6299.html,1252,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_2090.html,1657,0,0,0,1,0,1,4,4,0,0,1,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_5715.html,1649,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_8072.html,1243,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_3115.html,1171,0,0,4,1,0,1,4,4,0,0,0,0,1,1,1,0,,0,0,0,0,0,form-focused
html,html_12654.html,860,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,,0,0,0,0,0,card-heavy-modern
html,html_12669.html,1899,0,0,4,1,0,2,4,3,1,0,1,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_10808.html,1411,0,0,0,1,0,1,3,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11557.html,837,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_11134.html,1282,0,0,2,1,0,0,6,4,0,0,1,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_13980.html,927,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10803.html,627,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,0,card-heavy-modern
html,html_8967.html,1608,0,0,2,1,0,1,3,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_12014.html,1066,0,0,1,1,0,2,0,1,0,0,1,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_7231.html,2824,0,1,0,1,0,0,6,1,0,1,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_2924.html,2603,0,0,0,1,0,2,8,1,0,0,1,0,0,1,0,1,#faceb,0,0,0,0,0,card-heavy-modern
html,html_10497.html,1503,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_791.html,813,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_864.html,1291,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10570.html,1334,0,0,3,1,0,1,3,3,0,0,1,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_3722.html,1727,0,0,0,1,0,1,4,2,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_9146.html,3153,1,0,3,1,0,0,6,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_9018.html,1260,0,0,0,1,0,0,4,2,0,0,0,1,1,1,0,0,,0,0,0,0,0,form-focused
html,html_7367.html,1029,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_13695.html,1562,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_952.html,1717,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11049.html,1220,0,0,0,1,0,1,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_12126.html,1139,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12692.html,1065,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_1202.html,1418,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_7691.html,1568,0,1,0,1,0,1,4,2,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_6514.html,2536,0,0,3,1,0,0,3,3,0,0,0,0,0,0,1,0,,0,0,0,0,0,card-heavy-modern
html,html_13728.html,1676,0,0,1,1,0,1,4,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_3619.html,1454,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_13216.html,1923,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,,0,0,0,0,0,form-focused
html,html_11792.html,1605,1,1,0,1,0,1,4,2,0,1,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_4922.html,2405,0,0,4,1,0,2,4,4,0,0,0,0,0,0,0,1,#fac,0,0,0,0,0,card-heavy-modern
html,html_3966.html,907,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_13233.html,1760,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_2079.html,2377,0,0,3,1,0,4,8,2,1,0,0,1,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_9367.html,1571,0,0,0,0,0,4,3,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_7298.html,2074,0,0,0,1,0,0,5,4,0,1,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_138.html,1021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_5536.html,1773,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10890.html,2373,1,0,4,1,1,0,4,4,0,0,1,1,1,1,0,0,,0,0,0,0,0,form-focused
html,html_4869.html,1144,0,0,0,1,0,1,4,1,1,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_8224.html,2002,0,0,0,1,0,1,4,1,0,0,0,1,1,1,0,0,,0,0,0,0,0,form-focused
html,html_12081.html,2554,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_5165.html,1956,0,0,0,1,0,1,5,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_920.html,1493,0,0,0,1,0,1,4,1,0,0,0,0,0,0,1,0,,0,0,0,0,0,image-rich-gallery
html,html_6990.html,1072,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_1317.html,1137,0,0,1,0,0,1,0,4,0,0,0,0,1,0,1,0,,0,0,0,0,0,form-focused
html,html_7084.html,1241,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10535.html,2188,0,0,0,2,0,2,5,2,1,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_9953.html,2291,0,0,1,1,0,1,4,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_10385.html,2299,1,0,0,1,0,0,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_5736.html,1049,0,0,2,1,0,0,2,3,0,0,0,0,1,0,1,0,,0,0,0,0,0,form-focused
html,html_233.html,2579,2,0,2,1,1,1,4,5,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_9134.html,1714,0,0,2,1,0,0,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_3876.html,1197,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_3007.html,1103,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_3270.html,819,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_12123.html,2106,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,form-focused
html,html_4572.html,1474,0,0,2,1,0,1,2,5,0,0,1,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_11870.html,3091,0,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_9594.html,2590,0,0,0,1,0,0,4,1,0,0,0,1,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_5320.html,3730,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,form-focused
html,html_4693.html,1672,1,0,0,1,0,1,4,1,0,0,1,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_5609.html,1623,1,0,2,0,0,3,0,3,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_1176.html,1319,1,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_7082.html,1765,0,0,0,1,0,1,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_8955.html,1385,0,0,1,1,0,0,5,1,0,0,0,0,1,1,1,0,,0,0,0,0,0,form-focused
html,html_7327.html,2173,0,0,2,1,0,1,4,5,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_11432.html,1182,0,0,0,1,0,0,4,2,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_8649.html,1959,0,0,2,0,0,0,8,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_9480.html,1081,0,0,1,1,0,0,2,2,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11736.html,1697,0,0,3,1,0,0,3,3,0,0,1,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_2018.html,2522,1,0,1,1,1,1,5,3,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_12264.html,1832,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10400.html,992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12305.html,1252,0,0,0,1,0,1,4,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_7486.html,2374,2,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_1565.html,1491,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_7022.html,2353,1,0,2,1,0,1,5,4,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_14683.html,1255,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_3867.html,1032,0,0,0,1,0,1,4,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_5026.html,1637,1,0,0,0,0,0,3,2,0,0,1,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_9264.html,1253,0,0,1,0,0,2,1,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10417.html,1479,0,0,0,1,0,1,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_11407.html,4126,1,0,2,1,0,2,9,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_5421.html,1162,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_6433.html,1457,1,0,4,0,0,0,0,4,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_4630.html,1872,1,0,0,0,1,2,3,5,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
